image,instrument,intensity,filepath
Va-ord-F#5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#5-ff-1c-N.png
Va-ord-F6-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F6-ff-1c-N.png
Va-ord-C6-ff-1c-T17u.png,Viola,ff,mel_spectrograms/Va-ord-C6-ff-1c-T17u.png
Va-ord-D4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-D4-ff-3c-N.png
Va-ord-D#6-pp-1c-T12u.png,Viola,pp,mel_spectrograms/Va-ord-D#6-pp-1c-T12u.png
Va-ord-C#5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#5-mf-3c-N.png
Va-ord-F#5-pp-2c-R100u.png,Viola,pp,mel_spectrograms/Va-ord-F#5-pp-2c-R100u.png
Va-ord-D#4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-D#4-pp-2c-N.png
Va-ord-D#4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-D#4-ff-4c-N.png
Va-ord-A6-ff-1c-T11u.png,Viola,ff,mel_spectrograms/Va-ord-A6-ff-1c-T11u.png
Va-ord-F#5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#5-ff-1c-N.png
Va-ord-G4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-G4-pp-4c-N.png
Va-ord-G#3-mf-4c-T23u.png,Viola,mf,mel_spectrograms/Va-ord-G#3-mf-4c-T23u.png
Va-ord-C5-mf-4c-T21u.png,Viola,mf,mel_spectrograms/Va-ord-C5-mf-4c-T21u.png
Va-ord-F#4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-3c-N.png
Va-ord-A#3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#3-ff-3c-N.png
Va-ord-D4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-D4-mf-4c-N.png
Va-ord-C#5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#5-mf-2c-N.png
Va-ord-C7-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-C7-pp-1c-N.png
Va-ord-F5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F5-ff-1c-N.png
Va-ord-A#4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-4c-N.png
Va-ord-G#3-mf-4c-T23u.png,Viola,mf,mel_spectrograms/Va-ord-G#3-mf-4c-T23u.png
Va-ord-D#4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-D#4-mf-2c-N.png
Va-ord-C#3-mf-4c-T24u.png,Viola,mf,mel_spectrograms/Va-ord-C#3-mf-4c-T24u.png
Va-ord-E4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-E4-mf-4c-N.png
Va-ord-G6-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G6-ff-1c-N.png
Va-ord-F#3-ff-4c-T17u.png,Viola,ff,mel_spectrograms/Va-ord-F#3-ff-4c-T17u.png
Va-ord-A5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-A5-ff-2c-N.png
Va-ord-B4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-B4-ff-3c-N.png
Va-ord-C#5-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-C#5-pp-2c-N.png
Va-ord-C5-ff-4c-T17u.png,Viola,ff,mel_spectrograms/Va-ord-C5-ff-4c-T17u.png
Va-ord-F#5-pp-2c-R100u.png,Viola,pp,mel_spectrograms/Va-ord-F#5-pp-2c-R100u.png
Va-ord-C5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-C5-mf-3c-N.png
Va-ord-G5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-G5-mf-2c-N.png
Va-ord-A4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-A4-ff-4c-N.png
Va-ord-D#3-pp-4c-T17u.png,Viola,pp,mel_spectrograms/Va-ord-D#3-pp-4c-T17u.png
Va-ord-F5-ff-2c-T11u.png,Viola,ff,mel_spectrograms/Va-ord-F5-ff-2c-T11u.png
Va-ord-G#4-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-G#4-ff-2c-N.png
Va-ord-G#4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-3c-N.png
Va-ord-D#4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-D#4-mf-4c-N.png
Va-ord-F4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-F4-mf-3c-N.png
Va-ord-C#3-pp-4c-T22u.png,Viola,pp,mel_spectrograms/Va-ord-C#3-pp-4c-T22u.png
Va-ord-G#3-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#3-mf-3c-N.png
Va-ord-D4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-D4-mf-3c-N.png
Va-ord-D5-mf-3c-T10d.png,Viola,mf,mel_spectrograms/Va-ord-D5-mf-3c-T10d.png
Va-ord-A#5-ff-1c-T15u.png,Viola,ff,mel_spectrograms/Va-ord-A#5-ff-1c-T15u.png
Va-ord-E4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-E4-pp-2c-N.png
Va-ord-D6-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-D6-mf-2c-N.png
Va-ord-G5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-1c-N.png
Va-ord-C4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C4-mf-4c-N.png
Va-ord-A6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A6-pp-1c-N.png
Va-ord-C#4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#4-mf-4c-N.png
Va-ord-A4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-A4-mf-3c-N.png
Va-ord-A#4-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-1c-N.png
Va-ord-B3-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-B3-pp-4c-N.png
Va-ord-G5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-2c-N.png
Va-ord-B6-ff-1c-T13u.png,Viola,ff,mel_spectrograms/Va-ord-B6-ff-1c-T13u.png
Va-ord-B4-pp-3c-T11d.png,Viola,pp,mel_spectrograms/Va-ord-B4-pp-3c-T11d.png
Va-ord-F4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-F4-pp-4c-N.png
Va-ord-G#4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-3c-N.png
Va-ord-G6-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G6-ff-1c-N.png
Va-ord-G5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-2c-N.png
Va-ord-G#3-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-G#3-pp-3c-N.png
Va-ord-D#4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-D#4-ff-4c-N.png
Va-ord-G#4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-G#4-ff-3c-N.png
Va-ord-D5-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-D5-pp-2c-N.png
Va-ord-F4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-F4-mf-3c-N.png
Va-ord-B5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-B5-mf-2c-N.png
Va-ord-D#5-ff-1c-T12u.png,Viola,ff,mel_spectrograms/Va-ord-D#5-ff-1c-T12u.png
Va-ord-C6-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C6-mf-2c-N.png
Va-ord-A5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-A5-ff-2c-N.png
Va-ord-C#5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#5-mf-2c-N.png
Va-ord-A5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-A5-ff-1c-N.png
Va-ord-G#3-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-G#3-pp-3c-N.png
Va-ord-F#6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#6-pp-1c-N.png
Va-ord-G5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-G5-mf-2c-N.png
Va-ord-B4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-B4-mf-4c-N.png
Va-ord-G#5-ff-1c-T15u.png,Viola,ff,mel_spectrograms/Va-ord-G#5-ff-1c-T15u.png
Va-ord-C3-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-C3-pp-4c-N.png
Va-ord-B4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-B4-ff-3c-N.png
Va-ord-A#4-mf-3c-T11d.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-3c-T11d.png
Va-ord-A#4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#4-pp-2c-N.png
Va-ord-G#4-pp-4c-T10u.png,Viola,pp,mel_spectrograms/Va-ord-G#4-pp-4c-T10u.png
Va-ord-C5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-C5-mf-1c-N.png
Va-ord-G3-ff-4c-T22u.png,Viola,ff,mel_spectrograms/Va-ord-G3-ff-4c-T22u.png
Va-ord-A#3-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#3-pp-3c-N.png
Va-ord-D#5-mf-3c-T11u.png,Viola,mf,mel_spectrograms/Va-ord-D#5-mf-3c-T11u.png
Va-ord-C4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-C4-ff-4c-N.png
Va-ord-C#4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#4-mf-3c-N.png
Va-ord-G4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-G4-ff-3c-N.png
Va-ord-A#6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#6-pp-1c-N.png
Va-ord-F4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-F4-pp-4c-N.png
Va-ord-B5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-B5-mf-2c-N.png
Va-ord-F3-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-F3-mf-4c-N.png
Va-ord-F#5-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#5-pp-1c-N.png
Va-ord-G5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-1c-N.png
Va-ord-G4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-G4-pp-3c-N.png
Va-ord-E5-pp-2c-T11u.png,Viola,pp,mel_spectrograms/Va-ord-E5-pp-2c-T11u.png
Va-ord-B5-ff-1c-T18u.png,Viola,ff,mel_spectrograms/Va-ord-B5-ff-1c-T18u.png
Va-ord-A#5-mf-1c-T16u.png,Viola,mf,mel_spectrograms/Va-ord-A#5-mf-1c-T16u.png
Va-ord-G5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-1c-N.png
Va-ord-F#3-pp-4c-T11u.png,Viola,pp,mel_spectrograms/Va-ord-F#3-pp-4c-T11u.png
Va-ord-D#5-mf-3c-T11u.png,Viola,mf,mel_spectrograms/Va-ord-D#5-mf-3c-T11u.png
Va-ord-G#4-pp-3c-T10d.png,Viola,pp,mel_spectrograms/Va-ord-G#4-pp-3c-T10d.png
Va-ord-B4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-B4-pp-4c-N.png
Va-ord-B5-mf-1c-T15u.png,Viola,mf,mel_spectrograms/Va-ord-B5-mf-1c-T15u.png
Va-ord-C5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-C5-mf-3c-N.png
Va-ord-F#5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#5-ff-1c-N.png
Va-ord-F5-mf-2c-T12u.png,Viola,mf,mel_spectrograms/Va-ord-F5-mf-2c-T12u.png
Va-ord-A#5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A#5-mf-2c-N.png
Va-ord-E4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-E4-pp-3c-N.png
Va-ord-F#4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-4c-N.png
Va-ord-F#4-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#4-ff-2c-N.png
Va-ord-C4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C4-mf-4c-N.png
Va-ord-A#6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#6-pp-1c-N.png
Va-ord-B3-pp-3c-T12u.png,Viola,pp,mel_spectrograms/Va-ord-B3-pp-3c-T12u.png
Va-ord-B6-ff-1c-T13u.png,Viola,ff,mel_spectrograms/Va-ord-B6-ff-1c-T13u.png
Va-ord-C5-pp-4c-T20u.png,Viola,pp,mel_spectrograms/Va-ord-C5-pp-4c-T20u.png
Va-ord-B4-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-B4-mf-1c-N.png
Va-ord-A5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-A5-ff-1c-N.png
Va-ord-B4-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-B4-mf-1c-N.png
Va-ord-C4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C4-mf-4c-N.png
Va-ord-A#3-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#3-ff-4c-N.png
Va-ord-F4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-F4-pp-4c-N.png
Va-ord-A#6-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#6-ff-1c-N.png
Va-ord-E4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-E4-mf-3c-N.png
Va-ord-A#4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-2c-N.png
Va-ord-D5-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-D5-pp-2c-N.png
Va-ord-A6-ff-1c-T11u.png,Viola,ff,mel_spectrograms/Va-ord-A6-ff-1c-T11u.png
Va-ord-A3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A3-ff-3c-N.png
Va-ord-D5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-D5-mf-1c-N.png
Va-ord-A#3-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#3-pp-4c-N.png
Va-ord-D4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-D4-pp-3c-N.png
Va-ord-C6-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C6-mf-2c-N.png
Va-ord-A4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A4-mf-2c-N.png
Va-ord-F#5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-F#5-mf-1c-N.png
Va-ord-A5-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A5-pp-1c-N.png
Va-ord-G#6-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#6-mf-1c-N.png
Va-ord-C5-pp-4c-T20u.png,Viola,pp,mel_spectrograms/Va-ord-C5-pp-4c-T20u.png
Va-ord-F#4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-3c-N.png
Va-ord-G#5-ff-1c-T15u.png,Viola,ff,mel_spectrograms/Va-ord-G#5-ff-1c-T15u.png
Va-ord-F5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-F5-mf-3c-N.png
Va-ord-A3-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-A3-pp-3c-N.png
Va-ord-B4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-B4-ff-3c-N.png
Va-ord-B5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-B5-mf-2c-N.png
Va-ord-B3-ff-3c-T18u.png,Viola,ff,mel_spectrograms/Va-ord-B3-ff-3c-T18u.png
Va-ord-A#6-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#6-ff-1c-N.png
Va-ord-F#5-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#5-pp-3c-N.png
Va-ord-A#4-ff-1c-T12u.png,Viola,ff,mel_spectrograms/Va-ord-A#4-ff-1c-T12u.png
Va-ord-G#3-ff-4c-T24u.png,Viola,ff,mel_spectrograms/Va-ord-G#3-ff-4c-T24u.png
Va-ord-G4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-G4-pp-4c-N.png
Va-ord-C#4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-C#4-pp-3c-N.png
Va-ord-A6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A6-pp-1c-N.png
Va-ord-F#5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#5-ff-2c-N.png
Va-ord-A#3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#3-ff-3c-N.png
Va-ord-D#5-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-D#5-pp-2c-N.png
Va-ord-D6-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-D6-ff-2c-N.png
Va-ord-B4-ff-2c-T11u.png,Viola,ff,mel_spectrograms/Va-ord-B4-ff-2c-T11u.png
Va-ord-E6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-E6-pp-1c-N.png
Va-ord-F#5-pp-2c-R100u.png,Viola,pp,mel_spectrograms/Va-ord-F#5-pp-2c-R100u.png
Va-ord-F#5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-F#5-ff-1c-N.png
Va-ord-D5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-D5-ff-1c-N.png
Va-ord-E5-ff-2c-T16u.png,Viola,ff,mel_spectrograms/Va-ord-E5-ff-2c-T16u.png
Va-ord-B3-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-B3-ff-4c-N.png
Va-ord-A4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A4-mf-2c-N.png
Va-ord-B3-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-B3-ff-4c-N.png
Va-ord-A#5-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#5-pp-1c-N.png
Va-ord-C#5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#5-mf-2c-N.png
Va-ord-G4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-G4-mf-2c-N.png
Va-ord-C6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-C6-pp-1c-N.png
Va-ord-A6-ff-1c-T11u.png,Viola,ff,mel_spectrograms/Va-ord-A6-ff-1c-T11u.png
Va-ord-A3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A3-ff-3c-N.png
Va-ord-G#4-mf-2c-T10d.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-2c-T10d.png
Va-ord-A3-pp-4c-T14u.png,Viola,pp,mel_spectrograms/Va-ord-A3-pp-4c-T14u.png
Va-ord-G#4-mf-2c-T10d.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-2c-T10d.png
Va-ord-G3-mf-4c-T21u.png,Viola,mf,mel_spectrograms/Va-ord-G3-mf-4c-T21u.png
Va-ord-A4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-A4-mf-3c-N.png
Va-ord-F4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-F4-ff-3c-N.png
Va-ord-A3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A3-ff-3c-N.png
Va-ord-F#4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-3c-N.png
Va-ord-D4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-D4-ff-3c-N.png
Va-ord-G#6-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#6-mf-1c-N.png
Va-ord-E5-mf-2c-T11u.png,Viola,mf,mel_spectrograms/Va-ord-E5-mf-2c-T11u.png
Va-ord-F6-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-F6-mf-1c-N.png
Va-ord-B4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-B4-ff-4c-N.png
Va-ord-A#4-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#4-pp-1c-N.png
Va-ord-B5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-B5-mf-2c-N.png
Va-ord-E5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-E5-mf-3c-N.png
Va-ord-G#5-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-G#5-pp-2c-N.png
Va-ord-A#4-mf-3c-T11d.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-3c-T11d.png
Va-ord-A4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-A4-pp-2c-N.png
Va-ord-G#4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-G#4-ff-3c-N.png
Va-ord-E6-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-E6-mf-1c-N.png
Va-ord-F#5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-F#5-mf-3c-N.png
Va-ord-F#4-ff-4c-T29u.png,Viola,ff,mel_spectrograms/Va-ord-F#4-ff-4c-T29u.png
Va-ord-C6-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-C6-pp-2c-N.png
Va-ord-F#4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-3c-N.png
Va-ord-G#4-mf-4c-T11u.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-4c-T11u.png
Va-ord-F#4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-F#4-mf-2c-N.png
Va-ord-A#5-ff-1c-T15u.png,Viola,ff,mel_spectrograms/Va-ord-A#5-ff-1c-T15u.png
Va-ord-E3-mf-4c-T19u.png,Viola,mf,mel_spectrograms/Va-ord-E3-mf-4c-T19u.png
Va-ord-D5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-D5-mf-1c-N.png
Va-ord-B4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-B4-pp-2c-N.png
Va-ord-D4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-D4-mf-2c-N.png
Va-ord-G4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-G4-pp-2c-N.png
Va-ord-G5-ff-1c-N.png,Viola,ff,mel_spectrograms/Va-ord-G5-ff-1c-N.png
Va-ord-C#6-pp-2c-T11u.png,Viola,pp,mel_spectrograms/Va-ord-C#6-pp-2c-T11u.png
Va-ord-C5-pp-4c-T20u.png,Viola,pp,mel_spectrograms/Va-ord-C5-pp-4c-T20u.png
Va-ord-C6-mf-1c-T12u.png,Viola,mf,mel_spectrograms/Va-ord-C6-mf-1c-T12u.png
Va-ord-B4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-B4-pp-2c-N.png
Va-ord-C3-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-C3-pp-4c-N.png
Va-ord-G#4-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-G#4-ff-2c-N.png
Va-ord-A4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-A4-ff-4c-N.png
Va-ord-D#5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-D#5-mf-2c-N.png
Va-ord-A#4-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#4-ff-2c-N.png
Va-ord-C#4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#4-mf-4c-N.png
Va-ord-A5-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A5-mf-2c-N.png
Va-ord-A5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-A5-mf-1c-N.png
Va-ord-B4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-B4-pp-4c-N.png
Va-ord-E5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-E5-mf-3c-N.png
Va-ord-C#5-ff-1c-R100u.png,Viola,ff,mel_spectrograms/Va-ord-C#5-ff-1c-R100u.png
Va-ord-A#4-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-2c-N.png
Va-ord-D5-ff-2c-N.png,Viola,ff,mel_spectrograms/Va-ord-D5-ff-2c-N.png
Va-ord-F4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-F4-mf-4c-N.png
Va-ord-A#4-pp-4c-N.png,Viola,pp,mel_spectrograms/Va-ord-A#4-pp-4c-N.png
Va-ord-D#4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-D#4-mf-3c-N.png
Va-ord-C#4-ff-4c-T10u.png,Viola,ff,mel_spectrograms/Va-ord-C#4-ff-4c-T10u.png
Va-ord-F#4-pp-2c-N.png,Viola,pp,mel_spectrograms/Va-ord-F#4-pp-2c-N.png
Va-ord-G3-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-G3-ff-3c-N.png
Va-ord-E6-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-E6-pp-1c-N.png
Va-ord-C5-ff-4c-T17u.png,Viola,ff,mel_spectrograms/Va-ord-C5-ff-4c-T17u.png
Va-ord-F5-mf-1c-N.png,Viola,mf,mel_spectrograms/Va-ord-F5-mf-1c-N.png
Va-ord-C5-ff-4c-T17u.png,Viola,ff,mel_spectrograms/Va-ord-C5-ff-4c-T17u.png
Va-ord-D#4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-D#4-ff-4c-N.png
Va-ord-A#4-ff-3c-N.png,Viola,ff,mel_spectrograms/Va-ord-A#4-ff-3c-N.png
Va-ord-C#4-ff-4c-T10u.png,Viola,ff,mel_spectrograms/Va-ord-C#4-ff-4c-T10u.png
Va-ord-D#5-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-D#5-pp-1c-N.png
Va-ord-B3-ff-3c-T18u.png,Viola,ff,mel_spectrograms/Va-ord-B3-ff-3c-T18u.png
Va-ord-F#5-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-F#5-mf-3c-N.png
Va-ord-C7-pp-1c-N.png,Viola,pp,mel_spectrograms/Va-ord-C7-pp-1c-N.png
Va-ord-A#4-ff-1c-T12u.png,Viola,ff,mel_spectrograms/Va-ord-A#4-ff-1c-T12u.png
Va-ord-C4-mf-4c-N.png,Viola,mf,mel_spectrograms/Va-ord-C4-mf-4c-N.png
Va-ord-C4-pp-3c-N.png,Viola,pp,mel_spectrograms/Va-ord-C4-pp-3c-N.png
Va-ord-E4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-E4-ff-4c-N.png
Va-ord-C5-pp-4c-T20u.png,Viola,pp,mel_spectrograms/Va-ord-C5-pp-4c-T20u.png
Va-ord-A4-ff-4c-N.png,Viola,ff,mel_spectrograms/Va-ord-A4-ff-4c-N.png
Va-ord-A#4-mf-3c-T11d.png,Viola,mf,mel_spectrograms/Va-ord-A#4-mf-3c-T11d.png
Va-ord-C#6-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C#6-mf-2c-N.png
Va-ord-G#4-mf-3c-N.png,Viola,mf,mel_spectrograms/Va-ord-G#4-mf-3c-N.png
Va-ord-C6-mf-2c-N.png,Viola,mf,mel_spectrograms/Va-ord-C6-mf-2c-N.png
